Job ID,Title,Company,Location,Posted Date,Date Posted ISO,Job URL,Description,Seniority Level,Employment Type,Job Function,Industries
4338183483,Nuclear Watchkeeper,Babcock International Group,"Faslane Port, Scotland, United Kingdom",1 week ago,2026-07-31,https://uk.linkedin.com/jobs/view/nuclear-watchkeeper-at-babcock-international-group-4338183483,"Job Title: Nuclear Watchkeeper
Location: Helensburgh, Argyll and Bute
Compensation: Competitive + Benefits
Role Type: Full time / Permanent - Part-time and flexible working arrangements will also be considered
Role ID: SF63733
Shape the future of submarine engineering – and your career.
At Babcock we’re working to create a safe and secure world, together, and if you join us, you can play your part as a Nuclear Watchkeeper at our HMNB Clyde Faslane site.
The role
Use Your Expertise. Shape the Next Generation.
We’re looking for experienced Nuclear Watchkeepers to join us as instructors supporting the Royal Navy Submarine Service. This is a unique opportunity to step into a rewarding, shore-based role where you’ll pass on your knowledge and experience to the next generation of engineers.
No prior instructional experience is required we’ll provide full training and support to help you develop into a confident and effective instructor.
Day-to-day you’ll be:
Delivering classroom and simulator-based training to Nuclear Propulsion Plant Operators and Marine Engineering Equipment Maintainers.
Collaborating with training designers to update courseware in line with technical changes.
Delivering additional safety training (e.g. Confined Space, Working at Height) to students outside the ACTS programme.
Providing subject matter expertise to evaluate technical data and course content.
Supporting the routine review and revision of training materials.
This role is full time, 37 hours per week and is based on site at HMNB Clyde Faslane. We welcome applications for part-time roles and are open to discussing alternative working arrangements. A relocation package may be available, subject to eligibility.
Essential experience of the Nuclear Watchkeeper:
Comprehensive knowledge of Naval Nuclear Steam Raising Plant operation.
Ability to work both independently and collaboratively.
Recent hands-on experience in this field with up-to-date technical skills.
Strong communication skills with the ability to engage and inspire learners.
Qualifications for the Nuclear Watchkeeper:
Royal Navy Submarine Service: Category A, B or C Watchkeeping Qualification
Security Clearance
The successful candidate must be able to achieve and maintain Security Check (SC) security clearance for this role.
Many of the positions within our company are subject to national security clearance and Trade Control restrictions. This means that your eligibility for certain roles may be affected by your place of birth, nationality, current or former citizenship, and any residency you hold or have held. Further details are available at United Kingdom Security Vetting: clearance levels - GOV.UK (www.gov.uk) .
What We Offer
Generous holiday allowance
Matched contribution pension scheme, with life assurance
Access to a Digital GP, annual health check, and nutritional consultations through Aviva DigiCare+
Employee share scheme
Employee shopping savings portal
Payment of Professional Fees
Reservists in the armed forces receive 10-days special paid leave
Holiday Trading is a benefit that allows UK Babcock employees to buy additional leave or to sell up to one working week of annual leave from their annual entitlement. This Window opens February through to March annually.
‘Be Kind Day’ enables employees to take one working day's paid leave a year (or equivalent hours) to undertake volunteering work with their chosen organisation or registered charity
Excellent development opportunities and benefits package including an employee assistance programme supporting physical, mental and financial wellbeing.
Babcock
We’re Babcock — a global FTSE 100 organisation with over 26,000 people working together to make a difference.
Here, you’ll be part of something bigger. From initial design to final decommissioning, your work will contribute to products and services that are essential to national security and public infrastructure. Together, we’re building a future that lasts — not just through the impact we make, but through meaningful careers that respect your work-life balance.
We call that lifetime engineering.
Join us and see how far we can go, together.
We are a disability confident committed employer. If you have a disability or need any reasonable adjustments during the application and selection stages, please email careers@babcockinternational.com with the subject header ‘Reasonable adjustments requirement’. We’re committed to building an inclusive culture where everyone’s free to thrive. We are happy to talk about flexible working – please ask about alternative patterns of work at interview.
Closing date: 17/08/2026
Show more
Show less",Not Applicable,Full-time,Other,Defense and Space Manufacturing
4446591728,Artisan (B&C),Network Rail,"Edinburgh, Scotland, United Kingdom",1 week ago,2026-07-29,https://uk.linkedin.com/jobs/view/artisan-b-c-at-network-rail-4446591728,"Who We Are
Join Network Rail - Where People and Connections Matter
At Network Rail, we're dedicated to keeping passengers and freight moving safely and efficiently across the country. When you join us, you're not just part of a team - you're part of something that matters to millions. We believe that our people are at the heart of what we do, and every role plays a vital part in building a better, more connected railway. Click here to learn more.
We're committed to creating a diverse, inclusive workplace that reflects the communities we serve. To discover more about our ED&I commitments click here. We value flexibility and understand the importance of a healthy work-life balance. As a Disability Confident Leader, we'll do everything we can to accommodate any needs throughout the recruitment process.
Safe behaviour
is a requirement of working for Network Rail. Applicants should be able to demonstrate their awareness of our safety vision.
If you're ready to make a real difference, we'd love to hear from you!
Scotland's Railway is part of this large family and it covers a large geographical area from the Borders to Thurso at the far tip of the North East of Scotland, accounting for almost 20 per cent of the UK rail network. We provide rapid access along busy commuter routes to our seven cities, servicing the varied needs of our business and leisure commuter services, including cross border services and rural services. We have up to 50 freight services operating every day and we are steadily building capacity for this to grow. Our ambition to be responsive to passengers and freight users, drives us every day and we're empowered to do the right thing for those who use the rail network. We actively challenge unsafe practices and take responsibility for addressing risks, resolving issues and protecting safety and wellbeing.
About The Role
Our Artisan's in Buildings & Civils undertake inspection, faulting, maintenance and renewal work as allocated. When required - they direct, organise and motivate the team so that work is undertaken safely, efficiently and to the relevant standards.
This role primarily focus joinery however the wider team work together to ensure all necessary works are completed to a high standard and on time, as such this role also offers support to the wider team and requires the successful candidate to be comfortable stepping outside of business as usual duties as and when required. Other trades in the team include electricians, plumbers and groundworkers.
Duties And Responsibilities
Establish and maintain appropriate safety arrangements for staff under your control including Contractors.
Carry out work safely and in accordance with the safe systems of work procedures, method statements or other relevant instructions with minimum disruption to customers and stakeholders.
Undertake work and associated duties for which you are trained and competent.
Undertake and direct work activities in a safe and efficient manner and in accordance with all relevant standards.
Prepare site specific risk assessment in conjunction with risk control manuals. Review safe system of work documentation where required.
Deliver and maintain an effective service to customers and key stakeholders.
Control and check the quality of work undertaken and confirm assets are compliant to standards.
Check that the staff under your control have the appropriate and valid competencies.
Check that vehicles, plant, tools, equipment and materials under your control are fit for use and are used/stored and disposed of correctly.
Accurately report all work completed/not completed and produce/maintain records as required.
Contribute to your own development and that of others.
Adhere to company policies and procedures.
Start your career journey with Network Rail and apply now and submit your CV.
We're dedicated to creating an inclusive environment and we welcome applications from everyone! Our aim is to ensure your candidate experience is as positive as possible. If you require reasonable adjustments at any point, simply let us know-we'll do our best to assist you.
Network Rail is a Disability Confident Leader and we'll try our best to adapt the process and offer a reasonable alternative to help support people with disabilities access, apply and interview for roles.
You can visit Evenbreak's Career Hive for advice on accessibility support if you're unsure of the options available. Should you require any reasonable adjustments/modifications, please contact ScotlandResourcing@networkrail.co.uk.
All offers of employment are conditional upon satisfactory completion of pre-employment checks. Click here for more information
Keeping people safe on the railway is at the heart of everything we do,
safe behaviour
is therefore a requirement of working for Network Rail. Applicants should demonstrate their personal commitment to safety in their application.
Network Rail Benefits
- To find out about what benefits we offer, click here
Grade:
Former IMC Terms & Conditions (IMC33B)
Salary:
£35,175 + roster premium
Closing date:
Midnight on Wednesday 12th August 2026 - late applications will not be accepted.
We retain the right to close the advert before the listed closing date (based on application volumes) so if you are interested in this vacancy, we encourage you to make your application as early as possible.
Here are a few of the benefits we offer
28-day annual leave with the option to buy and sell days
Choice of pension schemes
75% discount of leisure travel for you and your family
Up to 75% subsidised Rail and Underground travel
Private Healthcare
5 days paid volunteer or carers leave
Gym Pass - access to gyms across UK
My Benefits platform - giving national and local retail discount
Some of our roles require face to face Drugs & Alcohol testing. Further details will be shared with you as part of your formal offer.
Our aim is to ensure your candidate experience is as positive as possible. If you require reasonable adjustments at any point, simply let us know-we'll do our best to assist you.
PLEASE NOTE
- all offers of employment are conditional upon satisfactory completion of pre-employment checks: Click here for more information.
Essential Requirements
Your experience and skills
Qualified Joiner holding a recognised City & Guilds qualification (or equivalent).
Extensive experience in a broad range of civil engineering and building maintenance activities, including:
Groundworks
Drainage installation, maintenance and repairs
Concreting and reinstatement works
Excavation and foundation works
Fencing, paving and general external works
Proven ability to undertake joinery works to a high standard while supporting multidisciplinary maintenance and infrastructure projects.
Experience of working in a rail, construction, civil engineering, or similar safety-critical environment.
Good understanding of health, safety and environmental requirements.
Flexible approach to work and willingness to undertake a wide range of station maintenance and operational duties as directed by management or supervisory staff.
Show more
Show less",Not Applicable,Full-time,Management and Manufacturing,Rail Transportation
4422235600,Register your interest in a career at SGN,SGN,"Scotland, United Kingdom",2 weeks ago,2026-07-22,https://uk.linkedin.com/jobs/view/register-your-interest-in-a-career-at-sgn-at-sgn-4422235600,,,,,
3626740465,Face to Face Fundraiser,RNLI,"Edinburgh, Scotland, United Kingdom",3 years ago,2023-06-05,https://uk.linkedin.com/jobs/view/face-to-face-fundraiser-at-rnli-3626740465,,,,,
4433969674,Barista,IHG Hotels & Resorts,"Edinburgh, Scotland, United Kingdom",1 month ago,2026-07-06,https://uk.linkedin.com/jobs/view/barista-at-ihg-hotels-resorts-4433969674,,,,,
4438034218,Hotel Porter,Scotsman Hospitality,"Edinburgh, Scotland, United Kingdom",1 month ago,2026-07-10,https://uk.linkedin.com/jobs/view/hotel-porter-at-scotsman-hospitality-4438034218,"Who we are?
The Scotsman Group is Scotland’s largest and most diverse hospitality group, with a collection of over 40 venues across Scotland including bars, restaurants, hotels and more.
We are looking for an experienced and talented Hotel Porter to join our fantastic venue,
*insert venue name*
What is in it for you?
As part of Scotsman Hospitality, you will have access to the following benefits that include:
TRONC electronic tips – Our staff keep 100% of tips earned in venues.
Wagestream – Stream up to 40% pay as it is earned and set automatic savings to support your financial wellbeing.
30% off of food and cinema tickets in all of our venues across Scotland.
Hotel and Apartment discounts.
Access to Scotsman Perks Benefits Portal.
Staff meals on duty.
Flexible working opportunities.
Career development through our Scotsman Steps training programme.
The Role
As a hotel porter, the right candidate will be responsible for proving a high and professional level of customer service at all times.
Duties Will Include
Escort guests to their rooms, showing them the facilities inside the room (light switches, heating control, TV`s and etc).
Assist customers with their luggage as well as deliver their luggage if early arrivals.
Be responsible for storing guest luggage on check out as well as tagging it correctly is also important within this role.
The main focus of this role will be to ensure all customers have the best possible experience, therefore seeing to every need that is required by the customer.
Directing guests and answering all queries will ensure guests feel welcome and looked after during their stay.
The Person
Must have experience within hospitality or a customer service environment.
The successful applicant must have experience within hospitality or a customer service environment.
The Process
If you think this is the Hotel Porter role for you then apply now and a member of the Hotel team will be in touch
Show more
Show less",Not Applicable,Full-time,Other,Restaurants
4378314837,Facilities Labourer,MacTaggart Scott,"Loanhead, Scotland, United Kingdom",6 months ago,2026-02-01,https://uk.linkedin.com/jobs/view/facilities-labourer-at-mactaggart-scott-4378314837,"Location:
On site - Loanhead, Edinburgh
Working Pattern:
Monday to Thursday
Working Hours:
07:00 a.m - 16:45 p.m.
Contract Type:
Permanent
Shift Pattern:
Dayshift
Join Our Team: Labourer
We are looking for a reliable and hardworking Labourer to join our Facilities team at MacTaggart Scott. This is an important hands-on role supporting both the production and facilities departments to help ensure the smooth, safe, and efficient running of the site.
Working closely with the Facilities Manager, Labouring Team Leader, and wider operational teams, you will provide labouring support across various departments and assist with maintaining high housekeeping and health & safety standards throughout the site.
This role would suit someone who enjoys practical work, can work independently using their own initiative, and is equally comfortable contributing as part of a team within a busy manufacturing environment.
About Us
MacTaggart Scott primarily supports the Naval Defence industry, providing complete solutions to customer needs from analysis of initial customer requirements, to design and manufacture, and right through to commissioning and through life support.
Established in 1898, we are proud of our history and tradition but believe that sustainable competitive advantage can only be achieved through continuous improvement, investment, and a commitment to business excellence at every level within the company.
What is the job about?
As a Labourer within our Facilities team, you will play a key role in supporting operational activities across the site. You will carry out a range of labouring, housekeeping, and equipment operation duties to help maintain safe and efficient working environments for our production teams.
This is a varied and physically active role where flexibility, teamwork, and a strong commitment to health and safety are essential. You will be trusted to work with minimal supervision while supporting colleagues across different departments as required.
Key Responsibilities will include but are not limited to:
Provide labouring support across various production departments as required
Carry out sweeping, cleaning, and general housekeeping duties within workshops and surrounding areas
Ensure department yards, pathways, welfare facilities, and other site areas are kept clean, safe, and tidy
Operate counterbalance forklift trucks when required
Operate overhead cranes as required
Support the wider Facilities and Production teams with additional labouring duties as needed
Work collaboratively with colleagues to ensure efficient and effective labouring support across the site
Adhere to company procedures and site rules, particularly in relation to health and safety
Maintain accurate communication and co-operate effectively with colleagues and supervisors
Support continuous improvement initiatives within the department
Requirements
About You
Ability to work independently using your own initiative
Strong team-working skills with a flexible and positive attitude
Ability to operate equipment safely and responsibly
Reliable, practical, and safety conscious
Comfortable working within a busy manufacturing and engineering environment
Willingness to support different departments and adapt to changing priorities
Essential Skills & Experience
Counterbalance forklift experience
Overhead crane experience
Ability to work safely with minimal supervision
Strong understanding of health & safety responsibilities
Full valid UK driving licence
Desirable
Valid forklift licence
Valid overhead crane licence
Health & Safety
At MacTaggart Scott, health and safety is a top priority. In this role, you will be expected to comply with all company health & safety policies and procedures while helping to maintain safe working practices across the site.
Due to the nature of our business, some work may take place within areas controlled by third parties, where adherence to site-specific rules and regulations is essential at all times
Benefits
Your future at MacTaggart Scott - What we offer
.
Our leave policy brings together leave entitlements which include annual leave,paid parental leave, military reservist leave, plus more
We will provide you with a supportive and engaging environment where you can grow your career, with a dedicated Learning and Development team
A generous referral programme
Your wellbeing is supported through our online wellbeing program as well as our Employee Assistance Programme and an onsite nurse
Onsite Canteen and Car Park
Free onsite parking
Company pension
Cycle to work scheme
Employee discount
Free flu jabs
Health & wellbeing programme
Life insurance
Sick pay
Show more
Show less",Not Applicable,Full-time,Production,IT Services and IT Consulting
4198700281,Career Opportunities within Planning | Expression of Interest,Stantec,"Glasgow, Scotland, United Kingdom",2 weeks ago,2026-07-20,https://uk.linkedin.com/jobs/view/career-opportunities-within-planning-expression-of-interest-at-stantec-4198700281,"The Opportunity
Are you an experienced Town Planner looking for a new opportunity with an established, growing team? Do you want to work on a variety of exciting projects, that offer fantastic career development possibilities? If so, then Stantec could be for you!
We are looking to recruit a number of Planning professionals at various different levels to join our expanding teams across the UK. We have planning teams based in Bristol, Taunton, Cardiff, Birmingham, Reading, Kings Hill, London, Cambridge, Leeds, Manchester, Newcastle, Edinburgh and Glasgow. If you are interested in being considered for our open vacancies or would like to share your interest in Stantec for the future, please submit an application with us.
Click on the link to read more about projects we are involved with: https://www.stantec.com/uk/services/town-planning
About You
You will ideally be a chartered MRTPI town planner, or working towards it.
You will have proven planning experience either from a consultancy, private sector or public sector environment.
We deliver a wide range of projects but a track record in residential, mixed-use, strategic, commercial and energy projects is particularly advantageous.
You will have experience of preparing, submitting and negotiating planning applications of a variety of sizes and type.
For more senior hires, experience of lodging appeals and appearing at informal hearings is advantageous.
You will have proven experience in coordinating internal and external project teams, ensuring quality assurance on projects.
You will have the ability to build and maintain client relationships, providing quality advice and service.
You will ideally have local knowledge of, and a track record of working in the region you are interested in joining. However, relocators will be considered.
Ideally hold a full UK driving licence and have access to a car.
Why join us?
People culture: We're proud of our friendly, inclusive and collaborative environment where everyone feels valued and driven to succeed
Award winning workplace: Named in the top 50 companies to work by Glassdoor 2025. Recognised by Corporate Knights as one of the world's top 10 most sustainable companies 2025. Named ‘Best Place to Work’ and ‘International Consulting Firm of the Year’ at the NCE Awards 2024.
Growth: We're on an exciting growth journey across the UK & Ireland - we want you to be part of it!
Great Benefits: Competitive salary, bonus schemes, enhanced pension plan, annual leave with the option to buy/sell additional days, private medical insurance, group income protection & life assurance included as standard as well as discounted gym membership and lots more
Flexible working: Enjoy a healthy work-life balance with our hybrid approach to flexible working
Professional development: Industry leading training and development as well as paid for professional subscriptions
About Stantec
The Stantec community unites more than 31,000 employees working in over 450 locations across 6 continents. We have been working with our clients and communities in the UK for over 150 years. We plan, design, deliver and manage the development and infrastructure needed to support the creation of sustainable, healthy and prosperous communities.
Our teams provide effective and relevant solutions, translating our clients’ vision into valued consents, deliverable plans for projects and programmes, and efficient designs for delivery, based on technical excellence and deep market insights. We deal with today’s challenges, but also keep a fairer, better tomorrow in sight, looking at how we deliver clean growth, support radical changes in our economy and meet the needs of future communities.
Stantec provides equal employment opportunities to all qualified employees and applicants for future and current employment and prohibit discrimination on the grounds of race, colour, religion, sex, national origin, age, marital status, genetic information, disability, sexual orientation, gender identity or gender expression. We prohibit discrimination in decisions concerning recruitment, hiring, referral, promotion, compensation, fringe benefits, job training, terminations or any other condition of employment. Stantec is in compliance with laws and regulations and ensures equitable opportunities in all aspects of employment.
Building an inspired, inclusive work environment that attracts, supports, and develops world-class talent is a crucial key to our success. If you are excited by this role but worry that your experience doesn’t exactly align, we encourage you to apply.
At Stantec we want you to perform your best at every stage of the recruitment process and are committed to ensuring it is accessible to all. If you need any support or require adjustments to be made then please contact careers.UK& [email protected] we will talk to you about how we can support you.
Show more
Show less",Mid-Senior level,Full-time,Other,Business Consulting and Services
4433951619,Reserve MGV Driver,Royal Mail,"Edinburgh, Scotland, United Kingdom",1 week ago,2026-07-27,https://uk.linkedin.com/jobs/view/reserve-mgv-driver-at-royal-mail-4433951619,"Royal Mail are now recruiting for Reserve MGV Drivers in Edinburgh Mail Centre, Edinburgh, EH11 4YY .
Job Reference Number 339251
As the face of Royal Mail you will work as part of a team ensuring we continue to deliver the high standards of service our customers expect.
When you think of jobs at Royal Mail, the first thing you might think of is the postal workers who deliver mail to your home day in, day out. From exam results and tax returns, to wedding invites or online purchases, joining Royal Mail gives you the opportunity to deliver much more than mail. It allows you the chance to deliver smiles and successes; new toys and old memories – making a real impact in the heart of your community, while working for one of the UK’s most well-loved brands.
About The Role
As a member of our driving team, you will be the public face of Royal Mail and an established part of the community. Much of your day will be spent driving, you will be collecting bulk mail from major customer, Post Offices and transporting mail between our Mail Centres and Delivery offices at prearranged times. Part of the role will be loading and unloading your van and sorting it into correct onward distribution.
About You
Upbeat and self-motivated, you’ll be as happy working alone as you will be working as part of a team and getting to know the different people on your round. You’ll have a strong sense of community and the idea of doing a job that involves flexible shift patterns will appeal. We deliver mail come rain or shine, so we’re looking for people who like being outdoors whatever the weather, and because there is walking involved in every round, you’ll also be someone who likes the idea of doing a job that will help you keep fit. Some experience in a customer facing role would be ideal.
Driving Licence Requirements
Driving Licence Requirements:
A C1 Category licence (in your current UK address), having no more than 6 penalty points and no TT99 (totting up) endorsement is essential. Please note you will be required to show this at assessment.
You must have obtained your Periodic Driver Certificate of Professional Competence qualification (CPC) and hold a valid Drivers Qualification Card (DQC) with 35 hours training to be eligible to apply and will need to be able to present your Digital Tachograph Card, if selected for assessment.
About Us
Five centuries in business has made Royal Mail more than a household name. We connect companies, customers and communities across the country, delivering a ‘one-price-goes-anywhere’, universal postal service to more than 29 million addresses across the UK.
One of the UK’s leading companies, we’re undertaking one of the biggest industrial transformations in the UK in recent history. Letter volumes are declining. So, we are focused on leveraging the increasing number of parcels being driven by the growth of the online shopping industry. We want to be more flexible and efficient and are employing our strong brand and a range of new products and services to achieve this.
We are an inclusive employer with equality, diversity and fairness at the heart of our values. We welcome applications from individuals from all different backgrounds and are committed to promoting fair participation and equality of opportunity for all of our job applicants.
Pay And Benefits
You will be paid weekly, plus overtime and shift allowance if applicable.
Salary:
£646.75 per week pro rata for part time hours
Hours of work:
We are looking to offer permanent full-time contracts working 38 hours per week.
Various shifts available working Earlies, Days, Lates and Nights. More information will be available at the interview.
Other benefits include:
Holiday entitlement starts at 22.5 days on entry rising with length of service (pro-rata)
Contributory Pension Scheme
Excellent career development opportunities
Full uniform provided for contracts of longer than 3 months
Excellent maternity / paternity leave policy.
Cycle2work scheme
Many varied corporate discounts e.g. lifestyle discounts to include high street vouchers. Travel & attraction discounts for family days out. Fashion, gifts and health & wellbeing to include discount on beauty products and gym membership
What happens next?
After this stage, your application will be reviewed and if you are successful you will be invited to a face to face interview and driving assessment.
Please note, once our maximum number of applications has been reached this vacancy will close.
For further information, please click here.
Royal Mail Group is committed to inclusion and representing the diverse communities we serve. We welcome applications from all individuals. As a proud Gold signatory to the Armed Forces Covenant, we especially encourage applications from the Armed Forces community, including cadet instructors and spouses/partners.
We are committed to ensuring an inclusive recruitment process. If you require any adjustments to support you during the hiring process, please discuss these with your recruiter when contacted.
For more information on Royal Mail Group and our values please click here: https://www.internationaldistributionsservices.com/en/about-us/
Show more
Show less",Not Applicable,Full-time,Management and Manufacturing,Freight and Package Transportation
4450727022,Server,TRGC,"Edinburgh, Scotland, United Kingdom",2 days ago,2026-08-07,https://uk.linkedin.com/jobs/view/server-at-trgc-4450727022,"Join one of the UK's leading hospitality businesses as a server. In return you'll get free meals on shift, up to 30% discount at all our brands with no limit on number of guests, and excellent career opportunities plus many other benefits.
Create unforgettable guest experiences! From delivering warm welcomes and rocking your section, to making mouth-watering recommendations and being a supportive team player, let's have fun and celebrate success! We'd love you to have experience in a customer facing role, but it's not essential.
You're someone who can provide excellent hospitality to our guests, no matter what time they are dining with us, airport shifts can start as early as 3am. Early starts mean early finishes!
The Restaurant Group (TRG) has nearly 300 restaurants and pub restaurants throughout the UK, our portfolio includes our Concessions business that trades mostly in UK airports, wagamama's and Barburrito.
At TRG, we believe that our people are our business, and we strive to create great places to work that support our team members to be the best they can be and provide rewarding careers.
What's In It For You...
Free meal whenever you work.
Up to 30% discount at all our brands and no limit on number of guests, incl. wagamama.
Duty free discounts excluding alcohol and cigarettes.
Access to a great discount platform, saving you money on everyday purchases and so much more.
Wagestream platform to access your wages as they are earned.
Superb training and development, apprenticeships open to all.
What We're Looking For In Our Servers
Great people skills.
Excellent organisational and multitasking abilities.
Ability to maintain a positive attitude in a fast-paced airport environment
Flexibility in hours, airport shifts can start at 3am.
Also be able to provide a 5 year work/education/personal reference history and undertake a criminal record check.
We’re committed to creating an inclusive environment for all, where team members are valued for their unique perspectives. We are proud to celebrate our diverse voices! And we are a disability confident employer.  We want every candidate to have the opportunity to succeed, we will ask if you need any adjustments during the application and interview process to be your best!
Show more
Show less",Not Applicable,Full-time,Management and Manufacturing,Hospitality
4448431067,Driver - Home Delivery,Morrisons,"Glasgow, Scotland, United Kingdom",3 days ago,2026-08-06,https://uk.linkedin.com/jobs/view/driver-home-delivery-at-morrisons-4448431067,"Is driving right up your street? Fancy delivering ‘miles’ of smiles to our customers' doors?
Do you have a helpful and friendly style, enjoy meeting new people and going above and beyond for customers?
Our home delivery drivers love their fast paced, varied role where no two days are the same. Thriving on making our customers happy every day by delivering our products fresh and on time!
We would love to hear from you if you’ve had your full driving licence over 1 year, no more than 6 points on your licence and are over 18 years old.
In return for your hard work we will offer you:
Fully flexible shift patterns
Six weeks holiday (including bank holidays)
15% discount in our supermarkets and convenience stores available from the day you join us
Additional 10% discount card for a Friend or Family member
Career progression and development opportunities
Subsidised in store cafe or shop floor ranges
Competitive pension and life assurance
Healthcare/Well-being benefits including Aviva Digital GP
Morrisons MyPerks with discounts at high street shops, cinemas and gyms, and lots more
Optional Payroll charity donations
A range of family friendly policies including 26 weeks maternity and adoption leave along with neonatal and fertility leave
We want to provide everyone with the opportunity to succeed in their role and career with us. It’s one of our main ambitions here at Morrisons, so this could just be the start of your Morrisons journey.
About You
You’ll be the kind of person who:
Loves meeting new people and going above and beyond for our customers
Enjoys being active and working in a fast paced varied environment
Likes to use your own initiative to help support and resolve customer queries
Has the ability to use a range of equipment whilst maintaining high standards of Health & Safety
Is comfortable with lifting and moving our totes which can weigh up to 18kg
What happens next?
Click apply today to join our team - it only takes a couple of minutes! We’ll contact you soon, so please check your emails and phone regularly.
Please note: We will only recruit individuals who are over the school leaver’s age. To find out the school leavers age please visit the following link
At Morrisons, we are committed to ensuring a fair and inclusive recruitment process. You can find answers to common questions on our FAQs page, including how to request reasonable adjustments. Should you need any reasonable adjustments at any stage of the process, please let us know and we'd be happy to support you.
About Us
We love providing our customers with a great shopping experience they won’t find anywhere else. We are one of the UK’s largest supermarkets, we provide great value for money and good quality fresh food and groceries to over 11 million customers every week. Our focus on freshness makes us stand out as we prepare more fresh food in-store than any other supermarket.
We’ve lots of opportunities for you to play your part. So, whether you want to make the freshest food or serve our customers, we’d love to meet you... We're Foodmakers and Shopkeepers and together, we make Morrisons. What we make, makes us who we are
Show more
Show less",Not Applicable,Full-time,Management and Manufacturing,Retail
4443261019,Business & Science: Graduate Scheme,Rentokil Initial Careers,"Musselburgh, Scotland, United Kingdom",1 week ago,2026-07-28,https://uk.linkedin.com/jobs/view/business-science-graduate-scheme-at-rentokil-initial-careers-4443261019,"Rentokil Pest Control - Graduate Pest Control Technician
Join Our Team and Make a Difference!
Enjoy problem-solving and helping customers? Become a Graduate Pest Control Technician with Rentokil in Haddington, North Berwick, Tranent and Musselburgh. Full training provided, no experience necessary. Apply now!
We are currently seeking a Graduate Pest Control Technician to join our dedicated team covering Haddington, North Berwick, Tranent and Musselburgh. Successful individuals in this role have included graduates with a science-based, business management or social science degree. If you're looking for a company that prioritises colleague development, this could be the job for you!
Why Join Rentokil?
Competitive Salary Package: Start with a basic salary of £27,669 per annum
Expected OTE: £32,447 per annum, with bonus and commission schemes available
Benefits: Company vehicle, fuel card, mobile phone, uniform, and RI Rewards
Relocation Package: Moving from more than 2 hours away? We may offer up to £5,000 to help you settle in
Work-Life Balance: Full-time, permanent role, Monday to Friday (40 hr week), with potential for up to 48 hours in the future with an increased salary
Industry-Leading Training: Receive top-notch training to support our customers' pest control needs
Graduate Pest Control Technician Role:
You will start as a Pest Control Technician, with your initial 6-12 months dedicated to covering a specific geographical area. You'll provide invaluable support to customers by resolving their pest control issues while receiving comprehensive industry-recognised training.
Key responsibilities include:
Inspecting customer premises for signs of pests and identifying potential risks
Swiftly tackling pest problems by cleaning and removing evidence of pest behaviour
Offering valuable advice to customers on the maintenance and hygiene of their premises
Completing accurate reports after every visit
Providing exceptional customer service and upholding a professional image at all times
During the next 12-36 months, you will have an exciting opportunity to choose your career path from one of the following roles:
Sales Surveyor
Field Biologist
Service Team Leader
Key Account Manager
Rentokil offers you the platform to follow your own career path while constantly learning on the job and developing your career.
Requirements
A minimum 2.2 degree in a science/BSc related subject including Social Science, or a BA in Business Management, Hospitality or Tourism
A full UK driving licence
A desire to work hard and have fun while meeting and interacting with customers daily
Flexibility with working patterns to support business needs
You may be required to pass a DBS check depending on the role you have applied for
Benefits
Additional opportunities to earn more with regular bonus and commission schemes
Access to a company vehicle and fuel card
Salary grading system - linked to performance for those keen to develop their career within our business
Opportunity to contribute to a Private Healthcare scheme
Enrolment in our company pension scheme
Exciting discounts and cashback offers from over 3,000 retailers with RI Rewards
Overtime opportunities - potential to earn extra in overtime to meet the needs of our customers
Uncapped leads commission - although this isn't a sales job, we appreciate and reward you for passing on sales leads
Employee Assistance Programme (EAP) - free to access and available 24/7 to you, your family, and friends
Long service recognition - includes an extra five days of annual leave entitlement after five years of service
Refer a Friend - earn up to £1,000 for referring someone to work for Rentokil Initial
A Company Putting ""People First""
Rentokil Initial (FTSE100) is one of the largest business services companies in the world, operating in over 90 countries and providing services that protect people and enhance lives. Rentokil is the world's leading commercial pest control services provider, Initial is the world's leading commercial hygiene services provider, and Ambius is the world's leading provider of plants and scenting.
As a business, we focus on the Right People, doing the Right Things, and in the Right Way. We invest a lot of time and money in training and developing all our colleagues to be the best they can be, and we are always looking for talented and driven people to join our Rentokil Initial Family.
Our Social Links
Website
LinkedIn
Facebook
Instagram
Rentokil Initial are an equal opportunities employer and are committed to creating a diverse working environment. To find out how we process your data view our careers privacy policy here
Show more
Show less",Not Applicable,Full-time,Other,IT Services and IT Consulting
